epochs steps out_loss offset_loss train_accuracy time
79 4 0.062 505.451 0.980 55522.246
79 5 0.072 506.176 0.973 55525.519
79 6 0.054 488.251 0.980 55528.853
79 7 0.054 494.367 0.984 55532.238
79 8 0.070 494.603 0.975 55536.092
79 9 0.052 501.300 0.983 55539.399
79 10 0.058 457.930 0.980 55542.698
79 11 0.049 460.465 0.983 55545.989
79 12 0.057 465.855 0.979 55549.229
79 13 0.048 492.007 0.984 55552.536
79 14 0.052 466.955 0.980 55555.764
79 15 0.044 457.695 0.984 55559.011
79 16 0.055 473.098 0.982 55562.266
79 17 0.063 487.111 0.977 55565.488
79 18 0.049 482.504 0.984 55568.698
79 19 0.050 437.619 0.982 55571.979
79 20 0.050 468.041 0.982 55575.225
79 21 0.049 475.236 0.983 55578.478
79 22 0.047 449.371 0.985 55581.788
79 23 0.047 473.486 0.983 55585.027
79 24 0.045 481.793 0.984 55588.259
79 25 0.045 482.619 0.984 55591.518
79 26 0.041 477.863 0.986 55594.814
79 27 0.043 451.103 0.984 55597.998
79 28 0.061 503.072 0.979 55601.242
79 29 0.044 472.710 0.985 55604.465
79 30 0.059 458.954 0.982 55607.812
79 31 0.051 461.693 0.984 55611.110
79 32 0.044 479.468 0.986 55614.448
79 33 0.064 455.692 0.976 55617.740
79 34 0.048 481.260 0.984 55621.033
79 35 0.051 450.266 0.983 55624.323
79 36 0.064 465.686 0.979 55627.550
79 37 0.051 448.907 0.981 55630.779
79 38 0.045 463.356 0.986 55634.050
79 39 0.041 464.624 0.987 55637.286
79 40 0.043 455.675 0.987 55640.541
79 41 0.043 442.261 0.987 55643.845
79 42 0.043 457.095 0.988 55647.047
79 43 0.044 475.290 0.986 55650.298
79 44 0.046 483.991 0.984 55653.529
79 45 0.041 464.422 0.987 55656.781
79 46 0.040 482.880 0.987 55659.967
79 47 0.046 456.733 0.984 55663.176
79 48 0.049 479.686 0.985 55666.389
79 49 0.065 487.831 0.980 55669.618
79 50 0.047 455.172 0.985 55672.857
79 51 0.051 482.759 0.983 55676.078
79 52 0.165 470.647 0.951 55679.317
79 53 0.057 458.891 0.981 55682.568
79 54 0.043 459.633 0.988 55685.814
79 55 0.041 474.726 0.987 55689.114
79 56 0.041 485.743 0.987 55692.370
79 57 0.038 462.106 0.989 55695.584
79 58 0.044 484.111 0.984 55698.842
79 59 0.044 465.889 0.987 55702.111
79 60 0.042 475.931 0.986 55705.371
79 61 0.050 459.977 0.984 55708.608
79 62 0.042 461.239 0.987 55711.865
79 63 0.055 460.713 0.982 55715.175
79 64 0.053 444.934 0.981 55718.528
79 65 0.044 490.682 0.986 55721.865
79 66 0.055 470.295 0.980 55725.084
79 67 0.055 472.060 0.982 55728.377
79 68 0.044 466.466 0.985 55731.588
79 69 0.044 483.802 0.987 55734.812
79 70 0.049 502.996 0.981 55738.030
79 71 0.047 492.567 0.984 55741.312
79 72 0.094 469.656 0.970 55744.518
79 73 0.123 493.487 0.962 55747.862
79 74 0.071 487.421 0.977 55751.122
79 75 0.083 465.968 0.971 55754.421
79 76 0.078 478.631 0.972 55757.686
79 77 0.083 473.975 0.973 55760.905
79 78 0.054 514.071 0.981 55764.161
79 79 0.062 486.709 0.978 55767.373
79 80 0.062 513.578 0.979 55770.594
79 81 0.088 476.764 0.969 55773.812
79 82 0.103 459.019 0.967 55777.045
79 83 0.084 499.991 0.973 55780.261
79 84 0.061 455.476 0.979 55783.487
79 85 0.064 467.685 0.976 55786.845
79 86 0.074 468.102 0.974 55790.072
79 87 0.047 466.641 0.984 55793.218
79 88 0.085 466.584 0.969 55796.428
79 89 0.058 477.589 0.979 55799.603
79 90 0.055 474.277 0.981 55802.758
79 91 0.102 460.611 0.969 55805.901
79 92 0.113 509.181 0.964 55809.041
79 93 0.074 483.646 0.978 55812.220
79 94 0.080 479.985 0.973 55815.450
79 95 0.077 475.011 0.971 55818.791
79 96 0.066 466.134 0.977 55822.003
79 97 0.062 433.866 0.977 55825.168
79 98 0.063 500.479 0.978 55828.333
79 99 0.062 471.248 0.978 55831.569
79 100 0.068 478.273 0.978 55834.840
79 101 0.064 474.117 0.976 55838.238
79 102 0.081 467.375 0.972 55841.567
79 103 0.082 448.056 0.973 55844.844
79 104 0.079 454.304 0.974 55848.149
79 105 0.058 497.087 0.977 55851.366
79 106 0.063 485.912 0.975 55854.556
79 107 0.056 487.264 0.979 55857.737
79 108 0.061 486.807 0.977 55860.948
79 109 0.056 499.187 0.978 55864.098
79 110 0.062 477.972 0.978 55867.271
79 111 0.060 461.638 0.977 55870.436
79 112 0.084 497.126 0.974 55873.638
79 113 0.050 473.652 0.982 55876.862
79 114 0.052 463.691 0.980 55880.061
79 115 0.064 500.192 0.976 55883.273
79 116 0.083 468.477 0.969 55886.476
79 117 0.134 497.055 0.957 55889.648
79 118 0.068 472.890 0.974 55892.859
79 119 0.058 495.929 0.978 55896.075
79 120 0.064 463.338 0.976 55899.269
79 121 0.072 513.303 0.975 55902.484
79 122 0.060 494.242 0.976 55905.683
79 123 0.053 466.316 0.980 55908.920
79 124 0.057 471.320 0.979 55912.169
79 125 0.055 492.914 0.980 55915.373
79 126 0.051 459.409 0.982 55918.544
79 127 0.054 491.261 0.980 55921.711
79 128 0.106 484.131 0.965 55924.969
79 129 0.083 454.602 0.971 55928.117
79 130 0.061 449.205 0.977 55931.228
79 131 0.064 429.639 0.981 55934.361
79 132 0.060 451.242 0.978 55937.548
79 133 0.040 452.832 0.986 55940.650
79 134 0.052 484.424 0.981 55943.858
79 135 0.065 491.504 0.976 55947.057
79 136 0.071 479.488 0.980 55950.584
79 137 0.192 462.174 0.952 55955.252
79 138 0.060 482.046 0.980 55959.914
79 139 0.096 483.944 0.967 55964.691
79 140 0.084 480.651 0.970 55969.483
79 141 0.075 480.450 0.973 55974.276
79 142 0.109 506.018 0.965 55979.092
79 143 0.070 457.683 0.975 55983.919
79 144 0.049 483.210 0.984 55988.582
79 145 0.063 439.107 0.978 55993.236
79 146 0.105 471.388 0.969 55996.743
79 147 0.176 489.271 0.948 56001.308
79 148 0.089 467.674 0.971 56005.930
79 149 0.084 470.595 0.973 56010.554
79 150 0.097 471.114 0.971 56015.097
79 151 0.057 458.168 0.982 56019.639
79 152 0.067 460.666 0.977 56024.254
79 153 0.101 486.793 0.968 56028.789
79 154 0.106 469.921 0.968 56032.318
79 155 0.102 451.579 0.971 56037.036
79 156 0.142 466.589 0.955 56041.734
79 157 0.184 449.332 0.950 56046.736
79 158 0.142 467.253 0.948 56051.491
79 159 0.220 474.137 0.939 56056.653
79 160 0.070 489.359 0.977 56061.470
79 161 0.183 463.399 0.950 56066.130
79 162 0.069 479.943 0.978 56069.627
79 163 0.075 499.409 0.976 56074.215
79 164 0.058 479.799 0.982 56078.817
79 165 0.198 447.462 0.950 56083.376
79 166 0.097 475.757 0.969 56086.973
79 167 0.170 473.452 0.953 56091.619
79 168 0.112 459.286 0.966 56095.204
79 169 0.046 477.597 0.986 56098.733
79 170 0.071 475.854 0.976 56102.278
79 171 0.058 475.728 0.983 56105.782
79 172 0.095 471.922 0.972 56110.337
79 173 0.143 483.903 0.958 56114.927
80 0 0.060 474.666 0.979 56290.691
80 1 0.050 505.766 0.981 56293.975
80 2 0.061 476.857 0.978 56297.286
80 3 0.066 471.533 0.976 56300.711
80 4 0.069 479.822 0.977 56304.175
80 5 0.062 497.222 0.977 56307.548
80 6 0.053 452.983 0.982 56310.985
80 7 0.052 485.259 0.982 56314.453
80 8 0.072 491.608 0.975 56317.887
80 9 0.053 465.547 0.983 56321.264
80 10 0.057 476.581 0.979 56324.655
80 11 0.051 481.054 0.983 56328.010
80 12 0.060 470.368 0.976 56331.333
80 13 0.048 517.527 0.983 56334.741
80 14 0.049 495.221 0.982 56337.988
80 15 0.049 479.444 0.982 56341.245
80 16 0.052 470.491 0.981 56344.511
80 17 0.057 476.644 0.980 56347.755
80 18 0.049 468.250 0.984 56350.980
80 19 0.048 465.989 0.983 56354.288
80 20 0.045 512.250 0.983 56357.559
80 21 0.046 481.324 0.984 56360.832
80 22 0.047 483.042 0.984 56364.154
80 23 0.046 435.216 0.983 56367.406
80 24 0.051 445.119 0.984 56370.670
80 25 0.047 458.268 0.983 56373.953
80 26 0.042 473.568 0.985 56377.346
80 27 0.041 470.013 0.986 56380.564
80 28 0.049 495.954 0.983 56383.817
80 29 0.047 486.779 0.984 56387.056
80 30 0.050 485.421 0.983 56390.434
80 31 0.047 460.038 0.985 56393.715
80 32 0.047 470.389 0.986 56397.081
80 33 0.051 478.733 0.982 56400.399
80 34 0.057 461.559 0.981 56403.694
80 35 0.054 497.980 0.982 56407.018
80 36 0.057 479.019 0.981 56410.280
80 37 0.057 444.977 0.980 56413.523
80 38 0.043 461.776 0.986 56416.811
80 39 0.042 474.412 0.987 56420.086
80 40 0.041 480.530 0.987 56423.353
80 41 0.039 463.599 0.988 56426.671
80 42 0.038 463.900 0.989 56429.900
80 43 0.042 457.463 0.986 56433.167
80 44 0.048 455.499 0.985 56436.405
80 45 0.038 478.607 0.988 56439.680
80 46 0.053 467.608 0.982 56442.899
80 47 0.047 468.310 0.986 56446.132
80 48 0.046 469.525 0.985 56449.372
80 49 0.069 494.398 0.977 56452.631
80 50 0.044 463.700 0.985 56455.885
80 51 0.044 479.786 0.987 56459.128
80 52 0.149 481.815 0.959 56462.395
80 53 0.054 464.966 0.983 56465.670
80 54 0.043 462.807 0.987 56468.926
80 55 0.043 476.597 0.985 56472.248
80 56 0.044 483.446 0.985 56475.514
80 57 0.039 443.483 0.989 56478.708
80 58 0.042 461.564 0.987 56481.960
80 59 0.043 497.703 0.987 56485.240
80 60 0.045 479.601 0.987 56488.530
80 61 0.043 475.023 0.986 56491.757
80 62 0.048 474.571 0.985 56495.007
80 63 0.062 467.263 0.980 56498.307
80 64 0.052 454.850 0.980 56501.676
80 65 0.042 467.378 0.988 56505.036
80 66 0.053 480.894 0.983 56508.254
80 67 0.048 440.122 0.984 56511.534
80 68 0.042 488.450 0.987 56514.743
80 69 0.049 499.222 0.983 56517.969
80 70 0.052 487.348 0.981 56521.195
80 71 0.042 476.498 0.987 56524.488
80 72 0.097 497.402 0.967 56527.707
80 73 0.130 481.014 0.961 56531.047
80 74 0.063 481.902 0.976 56534.284
80 75 0.079 479.334 0.973 56537.587
80 76 0.080 476.392 0.971 56540.847
80 77 0.079 469.397 0.973 56544.066
80 78 0.056 498.018 0.981 56547.411
80 79 0.060 509.396 0.980 56550.693
80 80 0.057 517.841 0.981 56553.938
80 81 0.088 494.724 0.970 56557.195
80 82 0.099 474.581 0.966 56560.430
80 83 0.079 490.570 0.974 56563.663
80 84 0.058 486.133 0.980 56566.899
80 85 0.057 465.751 0.981 56570.263
80 86 0.067 483.750 0.976 56573.506
80 87 0.053 470.859 0.983 56576.677
80 88 0.092 518.166 0.965 56579.914
80 89 0.059 503.404 0.979 56583.086
80 90 0.053 492.899 0.982 56586.241
80 91 0.102 474.371 0.969 56589.388
80 92 0.113 492.169 0.964 56592.537
80 93 0.075 472.113 0.976 56595.720
80 94 0.074 502.137 0.973 56598.956
80 95 0.092 471.139 0.965 56602.312
80 96 0.067 476.597 0.976 56605.515
80 97 0.072 473.535 0.974 56608.670
80 98 0.058 499.497 0.980 56611.845
80 99 0.056 452.111 0.981 56615.081
80 100 0.070 477.484 0.976 56618.367
80 101 0.069 472.467 0.975 56621.790
80 102 0.089 482.832 0.969 56625.125
80 103 0.079 468.757 0.974 56628.406
80 104 0.070 474.595 0.976 56631.813
80 105 0.059 481.669 0.976 56635.108
80 106 0.056 460.800 0.979 56638.380
80 107 0.054 476.473 0.980 56641.648
80 108 0.056 495.554 0.980 56644.935
80 109 0.054 473.071 0.980 56648.173
80 110 0.056 488.643 0.979 56651.432
80 111 0.062 463.459 0.975 56654.691
80 112 0.086 466.309 0.974 56657.991
80 113 0.048 487.878 0.983 56661.287
80 114 0.056 469.247 0.979 56664.583
80 115 0.063 511.156 0.976 56667.873
80 116 0.075 511.476 0.972 56671.157
80 117 0.143 470.962 0.956 56674.435
80 118 0.061 489.366 0.977 56677.742
80 119 0.051 485.491 0.981 56681.044
80 120 0.062 499.551 0.976 56684.314
80 121 0.073 506.188 0.974 56687.610
80 122 0.060 479.568 0.978 56690.898
80 123 0.054 482.635 0.978 56694.231
80 124 0.055 489.961 0.979 56697.689
80 125 0.056 501.095 0.979 56700.971
80 126 0.045 464.927 0.984 56704.228
80 127 0.053 485.322 0.980 56707.477
80 128 0.102 477.546 0.967 56710.844
80 129 0.080 472.580 0.972 56714.048
80 130 0.058 453.507 0.979 56717.228
80 131 0.061 418.300 0.982 56720.452
80 132 0.063 455.358 0.978 56723.708
80 133 0.044 489.843 0.984 56726.897
80 134 0.045 488.809 0.985 56730.191
80 135 0.067 475.758 0.975 56733.482
80 136 0.068 456.272 0.980 56737.118
80 137 0.181 479.251 0.953 56741.882
80 138 0.055 471.552 0.984 56746.661
80 139 0.100 491.494 0.967 56751.561
80 140 0.071 474.603 0.976 56756.461
80 141 0.075 481.800 0.974 56761.376
80 142 0.112 447.573 0.962 56766.297
80 143 0.066 480.307 0.976 56771.244
80 144 0.055 475.760 0.982 56776.013
80 145 0.063 478.657 0.979 56780.782
80 146 0.109 456.353 0.967 56784.387
80 147 0.180 467.907 0.946 56789.072
80 148 0.093 462.314 0.969 56793.795
80 149 0.090 483.266 0.970 56798.533
80 150 0.081 485.980 0.974 56803.178
80 151 0.053 476.787 0.982 56807.837
80 152 0.063 474.363 0.976 56812.553
80 153 0.098 488.970 0.968 56817.203
80 154 0.103 490.249 0.968 56820.859
80 155 0.106 450.545 0.969 56825.682
80 156 0.153 457.904 0.956 56830.490
80 157 0.182 486.630 0.950 56835.615
80 158 0.147 491.697 0.949 56840.493
80 159 0.198 474.822 0.942 56845.793
80 160 0.070 469.084 0.977 56850.685
80 161 0.175 463.909 0.951 56855.450
80 162 0.072 480.865 0.976 56859.042
80 163 0.076 472.224 0.974 56863.744
80 164 0.055 460.669 0.982 56868.456
80 165 0.196 445.657 0.950 56873.128
80 166 0.092 458.234 0.973 56876.804
80 167 0.193 452.140 0.957 56881.562
80 168 0.113 455.983 0.965 56885.236
80 169 0.045 474.455 0.986 56888.873
80 170 0.062 466.404 0.980 56892.499
80 171 0.061 490.847 0.980 56896.098
80 172 0.096 480.957 0.972 56900.754
80 173 0.137 486.446 0.960 56905.447
81 0 0.068 473.770 0.977 57083.515
81 1 0.051 465.715 0.980 57086.800
81 2 0.075 468.358 0.975 57090.122
81 3 0.066 472.975 0.975 57093.580
81 4 0.073 519.120 0.976 57097.076
81 5 0.059 499.143 0.979 57100.467
81 6 0.051 500.046 0.983 57103.900
81 7 0.062 473.620 0.978 57107.347
81 8 0.068 474.246 0.977 57110.775
81 9 0.049 485.139 0.984 57114.167
81 10 0.058 473.702 0.979 57117.547
81 11 0.050 485.792 0.981 57120.949
81 12 0.058 465.997 0.977 57124.295
81 13 0.048 462.443 0.983 57127.697
81 14 0.051 477.746 0.982 57131.013
81 15 0.046 484.742 0.983 57134.334
81 16 0.053 467.947 0.980 57137.662
81 17 0.054 473.762 0.981 57140.982
81 18 0.068 483.609 0.979 57144.278
81 19 0.046 460.238 0.983 57147.650
81 20 0.050 450.324 0.982 57150.999
81 21 0.045 444.706 0.984 57154.356
81 22 0.051 445.101 0.983 57157.753
81 23 0.051 484.598 0.983 57161.075
81 24 0.041 464.151 0.986 57164.400
81 25 0.046 473.911 0.984 57167.760
81 26 0.042 469.077 0.984 57171.149
81 27 0.041 477.201 0.986 57174.431
81 28 0.054 466.890 0.981 57177.753
81 29 0.044 473.888 0.985 57181.069
81 30 0.047 484.515 0.984 57184.511
81 31 0.046 460.615 0.986 57187.853
81 32 0.043 443.554 0.986 57191.275
81 33 0.053 476.070 0.981 57194.660
81 34 0.051 477.465 0.983 57198.022
81 35 0.057 498.648 0.981 57201.415
81 36 0.055 463.403 0.982 57204.746
81 37 0.060 487.883 0.979 57208.072
81 38 0.042 457.641 0.988 57211.430
81 39 0.044 480.831 0.986 57214.734
81 40 0.039 476.227 0.988 57218.060
81 41 0.045 502.181 0.985 57221.460
81 42 0.042 494.162 0.987 57224.759
81 43 0.041 470.034 0.988 57228.082
81 44 0.043 451.864 0.986 57231.388
81 45 0.043 475.210 0.987 57234.730
81 46 0.041 458.911 0.987 57238.008
81 47 0.043 476.590 0.987 57241.297
81 48 0.050 471.050 0.984 57244.586
81 49 0.057 497.025 0.982 57247.903
81 50 0.051 466.120 0.984 57251.239
81 51 0.056 470.211 0.983 57254.551
81 52 0.162 475.905 0.954 57257.878
81 53 0.061 433.869 0.979 57261.230
81 54 0.038 458.974 0.989 57264.558
81 55 0.041 455.938 0.986 57267.941
81 56 0.043 479.442 0.986 57271.288
81 57 0.052 467.033 0.983 57274.588
81 58 0.042 464.767 0.986 57277.940
81 59 0.048 476.914 0.984 57281.301
81 60 0.044 462.932 0.986 57284.660
81 61 0.052 459.080 0.983 57287.979
81 62 0.045 456.954 0.986 57291.324
81 63 0.059 449.289 0.981 57294.706
81 64 0.050 463.361 0.982 57298.151
81 65 0.049 456.919 0.984 57301.582
81 66 0.054 489.584 0.983 57304.888
81 67 0.049 467.750 0.984 57308.254
81 68 0.043 508.425 0.986 57311.558
81 69 0.044 500.298 0.987 57314.879
81 70 0.051 489.808 0.981 57318.162
81 71 0.044 480.943 0.986 57321.527
81 72 0.092 461.163 0.969 57324.822
81 73 0.130 461.222 0.959 57328.249
81 74 0.060 481.220 0.979 57331.581
81 75 0.084 484.398 0.972 57334.963
81 76 0.077 506.782 0.971 57338.305
81 77 0.080 480.114 0.973 57341.605
81 78 0.054 500.196 0.982 57344.943
81 79 0.061 520.516 0.979 57348.228
81 80 0.061 504.399 0.978 57351.546
81 81 0.085 505.129 0.972 57354.867
81 82 0.102 481.826 0.967 57358.179
81 83 0.077 490.315 0.975 57361.495
81 84 0.059 474.311 0.978 57364.817
81 85 0.061 464.076 0.979 57368.276
81 86 0.082 500.523 0.972 57371.592
81 87 0.051 463.321 0.983 57374.838
81 88 0.105 483.528 0.957 57378.133
81 89 0.060 485.980 0.980 57381.396
81 90 0.059 478.530 0.980 57384.642
81 91 0.111 480.993 0.965 57387.862
81 92 0.109 447.675 0.968 57391.085
81 93 0.070 481.849 0.976 57394.347
81 94 0.079 519.609 0.973 57397.674
81 95 0.079 453.892 0.969 57401.097
81 96 0.067 502.253 0.976 57404.376
81 97 0.069 455.100 0.975 57407.603
81 98 0.057 473.402 0.979 57410.886
81 99 0.055 481.100 0.981 57414.200
81 100 0.073 463.836 0.975 57417.563
81 101 0.067 466.725 0.977 57421.044
81 102 0.080 453.098 0.973 57424.471
81 103 0.082 468.541 0.972 57427.834
81 104 0.075 459.025 0.975 57431.243
81 105 0.058 463.055 0.976 57434.543
81 106 0.054 469.385 0.980 57437.838
81 107 0.063 487.749 0.977 57441.124
81 108 0.059 508.941 0.979 57444.426
81 109 0.056 476.265 0.979 57447.665
81 110 0.054 496.393 0.979 57450.942
81 111 0.064 442.216 0.979 57454.194
81 112 0.084 478.902 0.974 57457.495
81 113 0.054 491.789 0.979 57460.799
81 114 0.054 475.191 0.978 57464.095
81 115 0.059 476.313 0.978 57467.387
81 116 0.070 491.112 0.975 57470.685
81 117 0.132 493.451 0.957 57473.953
81 118 0.063 470.090 0.977 57477.258
81 119 0.059 489.339 0.978 57480.565
81 120 0.056 506.435 0.979 57483.835
81 121 0.079 461.788 0.972 57487.148
81 122 0.056 487.230 0.977 57490.455
81 123 0.059 463.935 0.977 57493.793
81 124 0.053 454.783 0.984 57497.152
81 125 0.057 480.501 0.978 57500.451
81 126 0.045 466.586 0.983 57503.731
81 127 0.053 503.528 0.980 57506.977
81 128 0.101 467.068 0.965 57510.334
81 129 0.084 470.621 0.971 57513.566
81 130 0.058 454.143 0.979 57516.762
81 131 0.066 406.932 0.977 57519.976
81 132 0.070 474.269 0.975 57523.252
81 133 0.046 450.733 0.982 57526.439
81 134 0.045 454.958 0.984 57529.737
81 135 0.065 499.330 0.975 57533.021
81 136 0.071 466.227 0.977 57536.670
81 137 0.177 495.648 0.953 57541.452
81 138 0.058 512.999 0.981 57546.228
81 139 0.091 481.758 0.968 57551.121
81 140 0.080 472.768 0.972 57556.020
81 141 0.072 487.497 0.973 57560.934
81 142 0.099 489.292 0.966 57565.861
81 143 0.066 471.241 0.976 57570.825
81 144 0.050 485.466 0.984 57575.591
81 145 0.064 484.495 0.978 57580.362
81 146 0.109 458.827 0.967 57583.963
81 147 0.186 484.211 0.945 57588.647
81 148 0.087 455.299 0.972 57593.376
81 149 0.085 464.429 0.974 57598.097
81 150 0.081 479.421 0.976 57602.772
81 151 0.054 460.440 0.983 57607.428
81 152 0.071 483.710 0.976 57612.168
81 153 0.094 499.240 0.968 57616.823
81 154 0.104 472.005 0.969 57620.468
81 155 0.107 457.699 0.968 57625.312
81 156 0.156 482.463 0.956 57630.133
81 157 0.178 468.297 0.952 57635.281
81 158 0.141 499.513 0.951 57640.169
81 159 0.207 442.070 0.940 57645.484
81 160 0.066 465.925 0.978 57650.417
81 161 0.182 443.730 0.950 57655.187
81 162 0.072 457.279 0.975 57658.776
81 163 0.075 472.979 0.976 57663.477
81 164 0.057 483.407 0.981 57668.193
81 165 0.195 449.666 0.951 57672.876
81 166 0.091 461.003 0.973 57676.561
81 167 0.167 450.916 0.954 57681.320
81 168 0.106 430.783 0.966 57684.996
81 169 0.049 468.045 0.985 57688.624
81 170 0.063 504.162 0.980 57692.268
81 171 0.057 483.380 0.981 57695.875
81 172 0.091 468.601 0.972 57700.534
81 173 0.135 474.442 0.961 57705.219
82 0 0.061 492.252 0.979 57883.322
82 1 0.050 478.405 0.981 57886.617
82 2 0.066 450.930 0.978 57889.940
82 3 0.075 482.456 0.974 57893.365
82 4 0.075 479.380 0.976 57896.847
82 5 0.057 520.295 0.977 57900.216
82 6 0.051 462.711 0.984 57903.645
82 7 0.053 492.881 0.982 57907.106
82 8 0.068 463.665 0.976 57910.544
82 9 0.048 492.395 0.984 57913.933
82 10 0.059 475.516 0.980 57917.323
82 11 0.052 467.398 0.981 57920.711
82 12 0.055 450.130 0.979 57924.051
82 13 0.051 465.164 0.982 57927.465
82 14 0.054 469.661 0.980 57930.792
82 15 0.043 484.467 0.985 57934.121
82 16 0.051 491.270 0.980 57937.462
82 17 0.056 459.764 0.979 57940.776
82 18 0.053 470.551 0.983 57944.074
82 19 0.045 468.373 0.984 57947.452
82 20 0.045 484.242 0.984 57950.799
82 21 0.051 429.873 0.983 57954.154
82 22 0.047 487.134 0.985 57957.559
82 23 0.045 460.997 0.984 57960.879
82 24 0.039 466.878 0.986 57964.206
82 25 0.043 494.806 0.985 57967.560
82 26 0.044 477.114 0.984 57970.945
82 27 0.040 464.185 0.986 57974.244
82 28 0.054 494.114 0.981 57977.562
82 29 0.044 477.822 0.985 57980.883
82 30 0.055 489.015 0.983 57984.336
82 31 0.059 484.105 0.980 57987.675
82 32 0.052 469.467 0.982 57991.107
82 33 0.054 471.561 0.981 57994.492
82 34 0.051 503.042 0.983 57997.873
82 35 0.050 482.618 0.983 58001.260
82 36 0.053 455.718 0.982 58004.575
82 37 0.062 479.233 0.979 58007.886
82 38 0.046 475.411 0.986 58011.239
82 39 0.044 457.804 0.985 58014.538
82 40 0.042 468.210 0.986 58017.875
82 41 0.040 456.081 0.989 58021.272
82 42 0.046 464.521 0.987 58024.571
82 43 0.039 470.404 0.987 58027.922
82 44 0.043 488.925 0.987 58031.233
82 45 0.047 477.519 0.985 58034.588
82 46 0.039 457.493 0.988 58037.877
82 47 0.048 452.357 0.984 58041.178
82 48 0.048 479.822 0.985 58044.484
82 49 0.058 509.476 0.982 58047.797
82 50 0.050 464.557 0.983 58051.142
82 51 0.046 458.255 0.986 58054.451
82 52 0.143 488.094 0.956 58057.793
82 53 0.057 488.965 0.981 58061.140
82 54 0.041 485.874 0.987 58064.471
